,A_name,A_code,B_name,B_code,t,p,crit_value_1,crit_value_5,crit_value_10,flag
1625,东方财富,300059.SZ,华林证券,002945.SZ,-1.4228561233983883,0.5712708904524937,-3.4485948978753314,-2.86957971128312,-2.571053050314224,False
1626,东方财富,300059.SZ,海通证券,600837.SH,-0.4773801608809079,0.8963555336577806,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1627,东方财富,300059.SZ,东北证券,000686.SZ,-0.8559285160944754,0.8021392789275582,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1628,东方财富,300059.SZ,中原证券,601375.SH,-1.4151458104632306,0.574993874659046,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1629,东方财富,300059.SZ,东兴证券,601198.SH,-0.8467614595528095,0.8049990304023451,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1630,东方财富,300059.SZ,南京证券,601990.SH,-2.718767776028905,0.07084654840357797,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
1631,东方财富,300059.SZ,西南证券,600369.SH,-1.4864519005727637,0.5402024274962569,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1632,东方财富,300059.SZ,东方证券,600958.SH,-0.5774546762137384,0.8759954046816559,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1633,东方财富,300059.SZ,国信证券,002736.SZ,-0.7248645151396041,0.8402035244097713,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1634,东方财富,300059.SZ,哈投股份,600864.SH,-1.0874142499151709,0.7200647712562258,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
1635,东方财富,300059.SZ,华创阳安,600155.SH,-1.738839944013402,0.4112201786836486,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
1636,东方财富,300059.SZ,兴业证券,601377.SH,-1.0868946635775534,0.720269765733671,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1637,东方财富,300059.SZ,方正证券,601901.SH,-1.9504942513143735,0.30869222977402305,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1638,东方财富,300059.SZ,中银证券,601696.SH,-3.1455549823070506,0.02336050396812283,-3.502704609582561,-2.8931578098779522,-2.583636712914788,True
1639,东方财富,300059.SZ,国金证券,600109.SH,-2.6130834072379985,0.09032323045359114,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1640,东方财富,300059.SZ,国海证券,000750.SZ,-1.5224567626658885,0.522374501027084,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
1641,东方财富,300059.SZ,长城证券,002939.SZ,-0.7418118661132113,0.8356201048544722,-3.4460914174990296,-2.868479374038333,-2.570466459559076,False
1642,东方财富,300059.SZ,中泰证券,600918.SH,-2.057748549136136,0.2618398091969271,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,False
1643,东方财富,300059.SZ,华西证券,002926.SZ,-1.2894871093976348,0.6339681443206868,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
1644,东方财富,300059.SZ,广发证券,000776.SZ,-0.3815532995397213,0.9131334556032402,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1645,东方财富,300059.SZ,哈高科,600095.SH,-2.1907090463752343,0.20963480195004197,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
1646,东方财富,300059.SZ,华鑫股份,600621.SH,-2.3064936725078633,0.1698821855426802,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1647,东方财富,300059.SZ,国泰君安,601211.SH,-0.4227396639598841,0.9062322763702022,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1648,东方财富,300059.SZ,锦龙股份,000712.SZ,-1.1359762258557713,0.7005139210044283,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1649,东方财富,300059.SZ,申万宏源,000166.SZ,-0.6610689104794524,0.856577562156162,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1650,东方财富,300059.SZ,天风证券,601162.SH,-0.6018756899955097,0.8705576342589644,-3.4462831955497135,-2.8685636962704395,-2.5705114078759914,False
1651,东方财富,300059.SZ,招商证券,600999.SH,-3.5150650523303364,0.007608516746879907,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,True
1652,东方财富,300059.SZ,太平洋,601099.SH,-1.6424633326720943,0.4609739216740759,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1653,东方财富,300059.SZ,华安证券,600909.SH,-1.3341621042592764,0.6134018571066675,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1654,东方财富,300059.SZ,国投资本,600061.SH,-0.6818631808550363,0.8513916188771116,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1655,东方财富,300059.SZ,国元证券,000728.SZ,-0.7396697474734868,0.836204921473906,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1656,东方财富,300059.SZ,山西证券,002500.SZ,-1.4723517872172434,0.5471415009980795,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
1657,东方财富,300059.SZ,中国银河,601881.SH,-1.3331056627419702,0.6138936726456669,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1658,东方财富,300059.SZ,中信建投,601066.SH,-0.5710376263835675,0.877392969610189,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1659,东方财富,300059.SZ,国盛金控,002670.SZ,0.10019517078014638,0.9660744167715755,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1660,东方财富,300059.SZ,东吴证券,601555.SH,-0.8270399734002836,0.8110499726480337,-3.4438771098680196,-2.867505393939065,-2.569947324764179,False
1661,东方财富,300059.SZ,华泰证券,601688.SH,-0.7239695693313585,0.8404428100592846,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1662,东方财富,300059.SZ,西部证券,002673.SZ,-0.261656368192437,0.9307621120552946,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1663,东方财富,300059.SZ,第一创业,002797.SZ,-1.5225628779153126,0.5223217509688319,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1664,东方财富,300059.SZ,浙商证券,601878.SH,-2.915868256382219,0.04353360810585673,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,True
1665,山西证券,002500.SZ,红塔证券,601236.SH,-3.2671734426617856,0.016411124138627303,-3.457437824930831,-2.873459364726563,-2.573122099570008,True
1666,山西证券,002500.SZ,中信证券,600030.SH,-1.188126392830302,0.6786824688140249,-3.4444002781824477,-2.867735576537528,-2.57007000456571,False
1667,山西证券,002500.SZ,财通证券,601108.SH,-2.751779415925292,0.06549868267989901,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
1668,山西证券,002500.SZ,光大证券,601788.SH,-0.9545579480055798,0.7694755316813604,-3.44407586647939,-2.867592847097137,-2.5699939338217668,False
1669,山西证券,002500.SZ,长江证券,000783.SZ,-3.0099020505241376,0.03397996397253082,-3.443849184997939,-2.8674931065091105,-2.569940776113236,True
1670,山西证券,002500.SZ,华林证券,002945.SZ,-2.999457989641722,0.034945048235606506,-3.4491725955218655,-2.8698334971428574,-2.5711883591836733,True
1671,山西证券,002500.SZ,海通证券,600837.SH,-1.5441079557012831,0.5115899887906284,-3.4439333076538854,-2.8675301216074414,-2.56996050355167,False
1672,山西证券,002500.SZ,东北证券,000686.SZ,-0.7575764125248011,0.831267265216177,-3.4438771098680196,-2.867505393939065,-2.569947324764179,False
1673,山西证券,002500.SZ,中原证券,601375.SH,-3.0232467006924404,0.03277974646152727,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,True
1674,山西证券,002500.SZ,东兴证券,601198.SH,-3.849520589528252,0.002439407546802408,-3.44407586647939,-2.867592847097137,-2.5699939338217668,True
1675,山西证券,002500.SZ,南京证券,601990.SH,-1.1616852417718682,0.6898568919300192,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
1676,山西证券,002500.SZ,西南证券,600369.SH,-2.8078345922493764,0.057163337785926,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1677,山西证券,002500.SZ,东方证券,600958.SH,-2.997960706243648,0.035085284034961514,-3.4438771098680196,-2.867505393939065,-2.569947324764179,True
1678,山西证券,002500.SZ,国信证券,002736.SZ,-1.781731828270702,0.38956830516948754,-3.4438771098680196,-2.867505393939065,-2.569947324764179,False
1679,山西证券,002500.SZ,哈投股份,600864.SH,-3.253442758687728,0.01709225348772699,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,True
1680,山西证券,002500.SZ,华创阳安,600155.SH,-2.0235553417980467,0.27634135104377733,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
1681,山西证券,002500.SZ,兴业证券,601377.SH,-1.9761529417439068,0.2971260786974268,-3.444133731419755,-2.8676183066831036,-2.5700075029117166,False
1682,山西证券,002500.SZ,方正证券,601901.SH,-2.6384743936655064,0.08530321290766618,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1683,山西证券,002500.SZ,中银证券,601696.SH,-3.0293287035127783,0.03224476947649569,-3.5078527246648834,-2.895382030636155,-2.584823877658872,True
1684,山西证券,002500.SZ,国金证券,600109.SH,1.8240457657494524,0.9983955344358497,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
1685,山西证券,002500.SZ,国海证券,000750.SZ,-2.532800761091452,0.10769612407312523,-3.444250937448703,-2.867669873870454,-2.5700349866579657,False
1686,山西证券,002500.SZ,长城证券,002939.SZ,-3.0297143381101788,0.03221110006099986,-3.446599953548936,-2.86870295908671,-2.570585643956714,True
1687,山西证券,002500.SZ,中泰证券,600918.SH,-1.5944727456533165,0.4863694331555428,-3.9240193847656246,-3.0684982031250003,-2.67389265625,False
1688,山西证券,002500.SZ,华西证券,002926.SZ,-1.8828886853509212,0.34015313099277467,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
1689,山西证券,002500.SZ,广发证券,000776.SZ,-2.8484655291375462,0.051677343835910314,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
1690,山西证券,002500.SZ,哈高科,600095.SH,-0.29727219997182014,0.9258897827962211,-3.444250937448703,-2.867669873870454,-2.5700349866579657,False
1691,山西证券,002500.SZ,华鑫股份,600621.SH,0.5279170647040514,0.9856973629018171,-3.4438771098680196,-2.867505393939065,-2.569947324764179,False
1692,山西证券,002500.SZ,国泰君安,601211.SH,-2.892979586541501,0.04617048790115116,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,True
1693,山西证券,002500.SZ,锦龙股份,000712.SZ,-1.4895743001777217,0.5386623347751806,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
1694,山西证券,002500.SZ,申万宏源,000166.SZ,-2.2760584220893154,0.1798058956698505,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
1695,山西证券,002500.SZ,天风证券,601162.SH,-1.8043855447971902,0.37828657639875,-3.4466811208382437,-2.8687386420385494,-2.5706046655665635,False
1696,山西证券,002500.SZ,招商证券,600999.SH,0.10354020758457025,0.966301970928403,-3.444133731419755,-2.8676183066831036,-2.5700075029117166,False
1697,山西证券,002500.SZ,太平洋,601099.SH,-3.302386949286157,0.01477211435985717,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,True
1698,山西证券,002500.SZ,华安证券,600909.SH,-0.9505098771549417,0.7708842992882265,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
1699,山西证券,002500.SZ,国投资本,600061.SH,-1.74948470121563,0.40581352806324555,-3.4438771098680196,-2.867505393939065,-2.569947324764179,False
1700,山西证券,002500.SZ,国元证券,000728.SZ,-1.8317958856391001,0.3647940460598765,-3.4439333076538854,-2.8675301216074414,-2.56996050355167,False
1701,山西证券,002500.SZ,东方财富,300059.SZ,-1.4723517872172434,0.5471415009980795,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
1702,山西证券,002500.SZ,中国银河,601881.SH,-1.2888026271639563,0.6342794286305116,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
1703,山西证券,002500.SZ,中信建投,601066.SH,0.1730905852178945,0.9707112924627831,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
1704,山西证券,002500.SZ,国盛金控,002670.SZ,-3.2136455916104447,0.019208281788494257,-3.443849184997939,-2.8674931065091105,-2.569940776113236,True
1705,山西证券,002500.SZ,东吴证券,601555.SH,-2.4183071667119274,0.13663587181228337,-3.4443401584716296,-2.867709127168354,-2.5700559076505205,False
1706,山西证券,002500.SZ,华泰证券,601688.SH,-2.7589837779573365,0.0643756955989208,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1707,山西证券,002500.SZ,西部证券,002673.SZ,-2.7081496061474146,0.07263861713699027,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
1708,山西证券,002500.SZ,第一创业,002797.SZ,-0.5232408591359092,0.8874008519241865,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
1709,山西证券,002500.SZ,浙商证券,601878.SH,0.2651101741554626,0.9756859017117223,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
1710,中国银河,601881.SH,红塔证券,601236.SH,-3.2570695862760504,0.016909973274397444,-3.457105309726321,-2.873313676101283,-2.5730443824681606,True
1711,中国银河,601881.SH,中信证券,600030.SH,-1.085190644709604,0.7209414282344493,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
1712,中国银河,601881.SH,财通证券,601108.SH,-2.837637317079426,0.05309540836851406,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1713,中国银河,601881.SH,光大证券,601788.SH,-0.9150037385378517,0.7829913248376189,-3.44407586647939,-2.867592847097137,-2.5699939338217668,False
1714,中国银河,601881.SH,长江证券,000783.SZ,-2.6485246068154917,0.08337709006986432,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1715,中国银河,601881.SH,华林证券,002945.SZ,-3.7458532841040717,0.003512514380931879,-3.448645946352023,-2.869602139060357,-2.5710650077160495,True
1716,中国银河,601881.SH,海通证券,600837.SH,-1.3646010636725887,0.5991243032613683,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
1717,中国银河,601881.SH,东北证券,000686.SZ,-2.766749432273358,0.06318258438264492,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1718,中国银河,601881.SH,中原证券,601375.SH,-2.1226956600434446,0.23548702454071174,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1719,中国银河,601881.SH,东兴证券,601198.SH,-2.5640359313237426,0.10066042633978911,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1720,中国银河,601881.SH,南京证券,601990.SH,-1.8638491841382225,0.34925393399492866,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
1721,中国银河,601881.SH,西南证券,600369.SH,-1.6167979362392435,0.47440841146085466,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
1722,中国银河,601881.SH,东方证券,600958.SH,-1.6411603196458688,0.4616545564937929,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1723,中国银河,601881.SH,国信证券,002736.SZ,-4.224464342011486,0.0005988114475367033,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,True
1724,中国银河,601881.SH,哈投股份,600864.SH,-3.030500187818995,0.032142580574552534,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,True
1725,中国银河,601881.SH,华创阳安,600155.SH,-2.8404840264562696,0.052719553131571964,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1726,中国银河,601881.SH,兴业证券,601377.SH,-2.3957766933111233,0.14293195558344296,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
1727,中国银河,601881.SH,方正证券,601901.SH,-2.237047734830002,0.19307499451511762,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
1728,中国银河,601881.SH,中银证券,601696.SH,-3.3372494120729823,0.01329334329382241,-3.502704609582561,-2.8931578098779522,-2.583636712914788,True
1729,中国银河,601881.SH,国金证券,600109.SH,-1.4399158930680624,0.5629975056191308,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1730,中国银河,601881.SH,国海证券,000750.SZ,-2.2280851594061066,0.19621050253933242,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
1731,中国银河,601881.SH,长城证券,002939.SZ,-3.1835882611561916,0.020954526555393035,-3.446205926287236,-2.8685297226414734,-2.570493298011322,True
1732,中国银河,601881.SH,中泰证券,600918.SH,-1.2712169217601565,0.642235604038444,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1733,中国银河,601881.SH,华西证券,002926.SZ,-2.034454143342792,0.2716734040343589,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1734,中国银河,601881.SH,广发证券,000776.SZ,-1.393935293232797,0.5851801368397128,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1735,中国银河,601881.SH,哈高科,600095.SH,-1.661036685877162,0.4512910162952133,-3.4440471158221206,-2.867580197120949,-2.5699871918402777,False
1736,中国银河,601881.SH,华鑫股份,600621.SH,0.5998090490872064,0.9876109216085408,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
1737,中国银河,601881.SH,国泰君安,601211.SH,-1.2283894429439792,0.6612656433981626,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1738,中国银河,601881.SH,锦龙股份,000712.SZ,-3.207121285151697,0.01957615406739768,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,True
1739,中国银河,601881.SH,申万宏源,000166.SZ,-1.9869311768013946,0.29233255709925277,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1740,中国银河,601881.SH,天风证券,601162.SH,-1.381676306349155,0.5910285230229503,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,False
1741,中国银河,601881.SH,招商证券,600999.SH,-0.08219216897101919,0.9511836285125497,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
1742,中国银河,601881.SH,太平洋,601099.SH,-2.468828740034939,0.12324398800973713,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1743,中国银河,601881.SH,华安证券,600909.SH,-2.0876343365221692,0.24951587988997553,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
1744,中国银河,601881.SH,国投资本,600061.SH,-3.388902466819694,0.011343053657021752,-3.4439333076538854,-2.8675301216074414,-2.56996050355167,True
1745,中国银河,601881.SH,国元证券,000728.SZ,-2.2274833853361393,0.19642219124906873,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1746,中国银河,601881.SH,东方财富,300059.SZ,-1.3331056627419702,0.6138936726456669,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1747,中国银河,601881.SH,山西证券,002500.SZ,-1.2888026271639563,0.6342794286305116,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
1748,中国银河,601881.SH,中信建投,601066.SH,0.10328747463699738,0.9662848297892891,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1749,中国银河,601881.SH,国盛金控,002670.SZ,-1.1146518673796308,0.7091936817345879,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1750,中国银河,601881.SH,东吴证券,601555.SH,-1.7873112667303324,0.38677924489915877,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
1751,中国银河,601881.SH,华泰证券,601688.SH,-2.6602147225440227,0.08117948354092791,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1752,中国银河,601881.SH,西部证券,002673.SZ,-1.6502498081616297,0.4569101456322861,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1753,中国银河,601881.SH,第一创业,002797.SZ,-2.205876159968716,0.20411966677809973,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1754,中国银河,601881.SH,浙商证券,601878.SH,-1.1029287844690578,0.7139025275786324,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
1755,中信建投,601066.SH,红塔证券,601236.SH,-1.1504511289949986,0.6945392941261372,-3.4569962781990573,-2.8732659015936024,-2.573018897632674,False
1756,中信建投,601066.SH,中信证券,600030.SH,0.0023426902789884492,0.9587253966388761,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
1757,中信建投,601066.SH,财通证券,601108.SH,0.10123947674417556,0.9661456170899394,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1758,中信建投,601066.SH,光大证券,601788.SH,-1.1536267442833001,0.6932196914048847,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1759,中信建投,601066.SH,长江证券,000783.SZ,-0.37081586083101953,0.9148586360511073,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1760,中信建投,601066.SH,华林证券,002945.SZ,-0.6924475651937281,0.8486961019026829,-3.4489583388155194,-2.869739378430086,-2.5711381780459,False
1761,中信建投,601066.SH,海通证券,600837.SH,0.18894380728799653,0.9716346234421963,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1762,中信建投,601066.SH,东北证券,000686.SZ,-0.33033245401492956,0.9210971311251492,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1763,中信建投,601066.SH,中原证券,601375.SH,0.12210605680670147,0.9675383685034513,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1764,中信建投,601066.SH,东兴证券,601198.SH,-0.18385238517273342,0.9404191986537818,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1765,中信建投,601066.SH,南京证券,601990.SH,-0.3531666869228587,0.9176295120587428,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1766,中信建投,601066.SH,西南证券,600369.SH,-0.33443379746207175,0.9204839126179687,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1767,中信建投,601066.SH,东方证券,600958.SH,0.15038278821273718,0.9693373149551092,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1768,中信建投,601066.SH,国信证券,002736.SZ,0.19296377070127257,0.9718641805513744,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1769,中信建投,601066.SH,哈投股份,600864.SH,0.22272978500935525,0.9735080084622186,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1770,中信建投,601066.SH,华创阳安,600155.SH,-0.10019939070973348,0.949418669786864,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1771,中信建投,601066.SH,兴业证券,601377.SH,-0.03131218403786495,0.9558647070518698,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1772,中信建投,601066.SH,方正证券,601901.SH,-0.3426366600323302,0.919244871467745,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1773,中信建投,601066.SH,中银证券,601696.SH,-2.613289066771742,0.09028167470101062,-3.502704609582561,-2.8931578098779522,-2.583636712914788,False
1774,中信建投,601066.SH,国金证券,600109.SH,-0.17374053407158174,0.9415801483976275,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1775,中信建投,601066.SH,国海证券,000750.SZ,-0.3245708760103574,0.9219515501930724,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
1776,中信建投,601066.SH,长城证券,002939.SZ,-0.37727955372176275,0.9138237223985775,-3.4463612216221775,-2.8685980017932917,-2.5705296947685605,False
1777,中信建投,601066.SH,中泰证券,600918.SH,-3.499915027685505,0.007989276598699125,-3.8092091249999998,-3.0216450000000004,-2.6507125,True
1778,中信建投,601066.SH,华西证券,002926.SZ,-0.10639148871533734,0.948798183574947,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1779,中信建投,601066.SH,广发证券,000776.SZ,0.24440056034877222,0.9746447821819655,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1780,中信建投,601066.SH,哈高科,600095.SH,-0.7310977862400816,0.838529258280315,-3.4441047380903007,-2.867605550172837,-2.570000704119326,False
1781,中信建投,601066.SH,华鑫股份,600621.SH,-0.7029020643062953,0.8459964050754196,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1782,中信建投,601066.SH,国泰君安,601211.SH,0.3612115014518368,0.9799849819242444,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1783,中信建投,601066.SH,锦龙股份,000712.SZ,0.11378923398410737,0.9669900361938475,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1784,中信建投,601066.SH,申万宏源,000166.SZ,-0.3553823495705765,0.9172860390502736,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1785,中信建投,601066.SH,天风证券,601162.SH,-0.00968337414081933,0.9577239139717149,-3.4464005219454155,-2.868615280538588,-2.570538905413444,False
1786,中信建投,601066.SH,招商证券,600999.SH,0.13174146791924474,0.9681625948623921,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
1787,中信建投,601066.SH,太平洋,601099.SH,-0.37931369586266683,0.9134957778639469,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1788,中信建投,601066.SH,华安证券,600909.SH,-0.34938566504312657,0.9182127667077169,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1789,中信建投,601066.SH,国投资本,600061.SH,-0.011355975346838297,0.9575828184564791,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1790,中信建投,601066.SH,国元证券,000728.SZ,-0.28079409184960563,0.928180761073948,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1791,中信建投,601066.SH,东方财富,300059.SZ,-0.5710376263835675,0.877392969610189,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1792,中信建投,601066.SH,山西证券,002500.SZ,0.1730905852178945,0.9707112924627831,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
1793,中信建投,601066.SH,中国银河,601881.SH,0.10328747463699738,0.9662848297892891,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1794,中信建投,601066.SH,国盛金控,002670.SZ,0.3881614058179389,0.9810467821873151,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1795,中信建投,601066.SH,东吴证券,601555.SH,0.03974514538928908,0.9616981335212198,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
1796,中信建投,601066.SH,华泰证券,601688.SH,0.46406090015864815,0.9837388369527332,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1797,中信建投,601066.SH,西部证券,002673.SZ,-0.19574883455476172,0.9390264515699078,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1798,中信建投,601066.SH,第一创业,002797.SZ,-0.5177101066322803,0.8885139078002828,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1799,中信建投,601066.SH,浙商证券,601878.SH,-0.4541713015789196,0.9006536892718799,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1800,国盛金控,002670.SZ,红塔证券,601236.SH,-3.148179018332666,0.023187155542965365,-3.456780859712,-2.8731715065600003,-2.572968544,True
1801,国盛金控,002670.SZ,中信证券,600030.SH,-0.7397757562986603,0.8361760175310564,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
1802,国盛金控,002670.SZ,财通证券,601108.SH,-1.333690991344832,0.6136212105295957,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
1803,国盛金控,002670.SZ,光大证券,601788.SH,1.6932443188647057,0.9981120171449857,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
1804,国盛金控,002670.SZ,长江证券,000783.SZ,-2.4280509759619813,0.13397522384671406,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1805,国盛金控,002670.SZ,华林证券,002945.SZ,-2.653071028548712,0.08251697118349133,-3.448853029339765,-2.869693115704379,-2.571113512498422,False
1806,国盛金控,002670.SZ,海通证券,600837.SH,-1.3595854623542467,0.601490790518793,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
1807,国盛金控,002670.SZ,东北证券,000686.SZ,-1.475321257930466,0.5456823298801843,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
1808,国盛金控,002670.SZ,中原证券,601375.SH,-2.950766971821634,0.03975500636009183,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,True
